cik,series_id,name,series,total_assets,total_liabilities,cash,file_name
0000912029,S000002157,T. ROWE PRICE SUMMIT MUNICIPAL FUNDS INC.,T. Rowe Price Summit Municipal Income Fund,2603464711.69,44138896.81,14490.83,data/xml/9180.txt
0001038490,S000002160,T. ROWE PRICE TAX-EFFICIENT FUNDS INC.,T. Rowe Price Tax-Efficient Equity Fund,523597563.56,18914218.77,0.0,data/xml/9181.txt
0000758003,S000002162,T. ROWE PRICE TAX-FREE HIGH YIELD FUND INC.,T. Rowe Price Tax-Free High Yield Fund Inc.,5538067366.82,55061798.46,128512.97,data/xml/9182.txt
0000202927,S000002163,T. ROWE PRICE TAX-FREE INCOME FUND INC.,T. Rowe Price Tax-Free Income Fund Inc.,2708271605.53,44346036.75,27674.22,data/xml/9183.txt
0000202927,S000002163,T. ROWE PRICE TAX-FREE INCOME FUND INC.,T. Rowe Price Tax-Free Income Fund Inc.,2708271605.53,44346036.75,27674.22,data/xml/9184.txt
0001681576,S000055582,T. ROWE PRICE TOTAL RETURN FUND INC.,T. Rowe Price Total Return Fund,79528717.81,17474664.03,29944.95,data/xml/9185.txt
0001120924,S000002166,T. ROWE PRICE U.S. BOND ENHANCED INDEX FUND INC.,T. Rowe Price U.S. Bond Enhanced Index Fund Inc.,1371236910.3,140840730.74,2221.83,data/xml/9186.txt
0000931151,S000002071,T. Rowe Price U.S. Equity Research Fund Inc.,T. Rowe Price U.S. Equity Research Fund,3110608922.23,3498478.16,72678.05,data/xml/9187.txt
0001462712,S000026126,T. ROWE PRICE U.S. LARGE-CAP CORE FUND INC.,T. Rowe Price U.S. Large-Cap Core Fund Inc.,620828595.52,1464560.0,0.0,data/xml/9188.txt
0000853437,S000002167,T. ROWE PRICE U.S. TREASURY FUNDS INC.,U.S. Treasury Intermediate Fund,703714035.1,29838811.24,0.01,data/xml/9189.txt
0001413594,S000025401,Aberdeen Funds,Aberdeen Global Absolute Return Strategies Fund,44268032.47,20932140.28,0.0,data/xml/919.txt
0000853437,S000002168,T. ROWE PRICE U.S. TREASURY FUNDS INC.,U.S. Treasury Long-Term Fund,5318739443.45,392613059.79,0.0,data/xml/9190.txt
0000927845,S000002125,T. ROWE PRICE VALUE FUND INC.,T. Rowe Price Value Fund Inc.,26217443846.22,289874067.94,0.03,data/xml/9191.txt
0000890339,S000004691,The Target Portfolio Trust,PGIM Core Bond Fund,992364449.81,31695011.07,1998991.28,data/xml/9192.txt
0000890339,S000004687,The Target Portfolio Trust,PGIM Corporate Bond Fund,35745022.07,794360.63,200086.93,data/xml/9193.txt
0000890339,S000004689,The Target Portfolio Trust,PGIM QMA Small-Cap Value Fund,986593911.14,182010075.56,0.0,data/xml/9194.txt
0000050142,S000009238,Tax Exempt Bond Fund of America,Tax Exempt Bond Fund of America,24755155294.36,364771121.12,26876333.12,data/xml/9195.txt
0001122006,S000005252,TAX-MANAGED SMALL CAP PORTFOLIO,TAX-MANAGED SMALL CAP PORTFOLIO,180398512.39,425223.06,0.0,data/xml/9196.txt
0001002667,S000005248,TAX-MANAGED GROWTH PORTFOLIO,TAX-MANAGED GROWTH PORTFOLIO,22023285038.56,9932456.35,0.0,data/xml/9197.txt
0000892071,S000006320,TCW FUNDS INC,TCW High Yield Bond Fund,29085814.91,495932.81,0.0,data/xml/9198.txt
0000892071,S000006332,TCW FUNDS INC,TCW Relative Value Mid Cap Fund,80789548.46,104196.16,0.0,data/xml/9199.txt
0000812015,S000010509,AB PORTFOLIOS,AB Growth Fund,1246481586.04,8185043.41,847.29,data/xml/92.txt
0001413594,S000033658,Aberdeen Funds,Aberdeen U.S. Multi-Cap Equity Fund (formerly Aberdeen U.S. Equity Fund),393539382.2,481600.09,0.0,data/xml/920.txt
0000892071,S000006336,TCW FUNDS INC,TCW Relative Value Dividend Appreciation Fund,297102739.41,571580.59,0.0,data/xml/9200.txt
0000892071,S000030566,TCW FUNDS INC,TCW Emerging Markets Local Currency Income Fund,286853425.49,11380939.54,1754924.56,data/xml/9201.txt
0000892071,S000013857,TCW FUNDS INC,TCW Conservative Allocation Fund,29525540.94,34217.43,0.0,data/xml/9202.txt
0000892071,S000006334,TCW FUNDS INC,TCW Core Fixed Income Fund,1315152812.17,81596855.7,0.0,data/xml/9203.txt
0000892071,S000006338,TCW FUNDS INC,TCW Emerging Markets Income Fund,6892263936.47,333086892.19,6407781.98,data/xml/9204.txt
0000892071,S000006325,TCW FUNDS INC,TCW Select Equities Fund,948494036.94,908302.58,0.0,data/xml/9205.txt
0000892071,S000006328,TCW FUNDS INC,TCW Short Term Bond Fund,5596680.38,120851.89,0.0,data/xml/9206.txt
0000892071,S000006335,TCW FUNDS INC,TCW Relative Value Large Cap Fund,128783723.49,140317.65,0.0,data/xml/9207.txt
0000892071,S000006330,TCW FUNDS INC,TCW Total Return Bond Fund,7133895258.12,756325478.98,0.0,data/xml/9208.txt
0000892071,S000031408,TCW FUNDS INC,TCW International Small Cap Fund,6440291.58,78945.04,4.95,data/xml/9209.txt
0001413594,S000020306,Aberdeen Funds,Aberdeen Diversified Alternatives Fund,31139563.3,49344.73,0.0,data/xml/921.txt
0000892071,S000031700,TCW FUNDS INC,TCW Enhanced Commodity Strategy Fund,1413647.24,228099.62,80000.0,data/xml/9210.txt
0000892071,S000047389,TCW FUNDS INC,TCW Global Real Estate Fund,7228102.28,50663.71,0.0,data/xml/9211.txt
0000892071,S000052646,TCW FUNDS INC,TCW New America Premier Equities Fund,200355427.62,343638.52,873.19,data/xml/9212.txt
0000892071,S000049790,TCW FUNDS INC,TCW Developing Markets Equity Fund,5423907.9,74486.66,78.81,data/xml/9213.txt
0000892071,S000041258,TCW FUNDS INC,TCW Emerging Markets Multi-Asset Opportunities Fund,100297937.92,1535596.13,6972.71,data/xml/9214.txt
0000892071,S000034415,TCW FUNDS INC,TCW Global Bond Fund,19955561.92,1892793.64,0.0,data/xml/9215.txt
0000892071,S000058637,TCW FUNDS INC,TCW Artificial Intelligence Equity Fund,5158376.1,53241.16,0.0,data/xml/9216.txt
0001413594,S000038161,Aberdeen Funds,Aberdeen Emerging Markets Debt Fund,55634431.45,80972.11,30582.87,data/xml/922.txt
0000909226,S000008743,Templeton China World Fund,Templeton China World Fund,236926921.24,1727715.49,73191.77,data/xml/9220.txt
0000878087,S000008756,Templeton Developing Markets Trust,Templeton Developing Markets Trust,1462479904.73,5322948.57,0.0,data/xml/9221.txt
0000225930,S000008746,Templeton Funds,Templeton Foreign Fund,4403144754.48,20680204.53,89451295.08,data/xml/9225.txt
0000225930,S000062009,Templeton Funds,Templeton International Climate Change Fund,2029786.43,25174.37,0.0,data/xml/9226.txt
0000225930,S000008745,Templeton Funds,Templeton World Fund,5814091689.45,2274591215.83,72355521.85,data/xml/9227.txt
0000916488,S000023627,Templeton Global Investment Trust,Templeton Frontier Markets Fund,35415347.73,847722.66,0.0,data/xml/9229.txt
0001413594,S000061517,Aberdeen Funds,Aberdeen Dynamic Dividend Fund,128207135.69,596103.13,0.12,data/xml/923.txt
0000916488,S000013684,Templeton Global Investment Trust,Templeton Emerging Markets Small Cap Fund,690276776.96,7375265.31,0.0,data/xml/9230.txt
0000916488,S000008749,Templeton Global Investment Trust,Templeton Global Balanced Fund,1638381903.66,600168936.58,40759223.51,data/xml/9231.txt
0000350900,S000008758,Templeton Global Smaller Companies Fund,Templeton Global Smaller Companies Fund,1234675007.85,6617519.24,16826079.42,data/xml/9232.txt
0000805664,S000008759,Templeton Growth Fund Inc.,Templeton Growth Fund Inc.,11547419462.14,31941623.67,209589725.91,data/xml/9233.txt
0000795402,S000008754,Templeton Income Trust,Templeton Global Bond Fund,65718792197.11,38824622790.07,36928396.83,data/xml/9234.txt
0000795402,S000019674,Templeton Income Trust,Templeton International Bond Fund,968536658.6,523060614.79,1808942.52,data/xml/9235.txt
0000795402,S000040303,Templeton Income Trust,Templeton Emerging Markets Bond Fund,66997970.47,26514731.77,490872.08,data/xml/9236.txt
0000795402,S000023539,Templeton Income Trust,Templeton Global Total Return Fund,11251675691.43,6655805228.37,0.0,data/xml/9237.txt
0000865722,S000008751,Templeton Institutional Funds,International Equity Series,1718117543.37,20145598.84,0.0,data/xml/9238.txt
0000865722,S000021022,Templeton Institutional Funds,Global Equity Series,11855012.96,47307.18,17730.92,data/xml/9239.txt
0001413594,S000061520,Aberdeen Funds,Aberdeen International Real Estate Equity Fund,53769158.48,431007.97,17362.83,data/xml/924.txt
0000865722,S000008752,Templeton Institutional Funds,Foreign Smaller Companies Series,806437753.08,1163912.61,0.0,data/xml/9240.txt
0000796229,S000001085,Teton Westwood Funds,TETON Westwood Small Cap Equity Fund,42867406.47,80312.4,17234.43,data/xml/9241.txt
0000796229,S000001081,Teton Westwood Funds,TETON Westwood Equity Fund,58169579.94,136020.64,15809.35,data/xml/9242.txt
0000796229,S000001084,Teton Westwood Funds,TETON Westwood Mighty Mites Fund,973409038.88,2286141.31,4485.94,data/xml/9243.txt
0000796229,S000001080,Teton Westwood Funds,TETON Westwood Balanced Fund,59422849.5,109081.84,214127.19,data/xml/9244.txt
0000796229,S000001083,Teton Westwood Funds,TETON Westwood Intermediate Bond Fund,5527341.51,136094.79,0.0,data/xml/9245.txt
0000796229,S000001082,Teton Westwood Funds,TETON Convertible Securities Fund,61076737.8,1254834.15,1507.72,data/xml/9246.txt
0001031661,S000001464,Third Avenue Trust,Third Avenue Value Fund,582595513.35,1690283.1,67091754.7,data/xml/9247.txt
0001031661,S000001465,Third Avenue Trust,Third Avenue Small-Cap Value Fund,180977317.44,359908.82,4450071.7,data/xml/9248.txt
0001031661,S000001466,Third Avenue Trust,Third Avenue Real Estate Value Fund,890249500.4,2558438.03,37098806.0,data/xml/9249.txt
0001413594,S000020304,Aberdeen Funds,Aberdeen Dynamic Allocation Fund,11464680.43,36857.22,0.0,data/xml/925.txt
0001089107,S000001468,Third Avenue Variable Series Trust,Third Avenue Value Portfolio,62816319.21,156711.68,7502919.43,data/xml/9250.txt
0000795264,S000021538,Thompson IM Funds Inc.,Thompson MidCap Fund,45819110.62,674156.89,0.0,data/xml/9251.txt
0000795264,S000002452,Thompson IM Funds Inc.,Thompson Bond Fund,3808001471.72,19264520.03,207965.92,data/xml/9252.txt
0000795264,S000002451,Thompson IM Funds Inc.,Thompson LargeCap Fund,129656021.29,775211.06,0.0,data/xml/9253.txt
0000816153,S000011846,THORNBURG INVESTMENT TRUST,Thornburg Value Fund,920197421.01,1739055.67,0.0,data/xml/9254.txt
0000816153,S000000540,THORNBURG INVESTMENT TRUST,Thornburg Limited Term Municipal Fund,5807844290.94,22813368.11,4536956.53,data/xml/9255.txt
0000816153,S000011843,THORNBURG INVESTMENT TRUST,Thornburg New Mexico Intermediate Municipal Fund,159653437.53,468333.57,53631.02,data/xml/9256.txt
0000816153,S000011845,THORNBURG INVESTMENT TRUST,Thornburg Limited Term Income Fund,5777454274.21,25071701.53,23855.13,data/xml/9257.txt
0000816153,S000011841,THORNBURG INVESTMENT TRUST,Thornburg California Limited Term Municipal Fund,526072157.39,12038706.71,4148261.8,data/xml/9258.txt
0000816153,S000011844,THORNBURG INVESTMENT TRUST,Thornburg Intermediate Municipal Fund,1100221755.41,6679196.26,420578.79,data/xml/9259.txt
0001413594,S000061519,Aberdeen Funds,Aberdeen Short Duration High Yield Municipal Fund,280866336.24,2136355.43,3511.89,data/xml/926.txt
0000816153,S000011842,THORNBURG INVESTMENT TRUST,Thornburg Limited Term U.S. Government Fund,242698439.93,1805678.73,947.05,data/xml/9260.txt
0000816153,S000011849,THORNBURG INVESTMENT TRUST,Thornburg International Value Fund,3192640968.95,7033866.82,22.12,data/xml/9261.txt
0000816153,S000012859,THORNBURG INVESTMENT TRUST,Thornburg Global Opportunities Fund,1333922292.78,8758861.03,21.69,data/xml/9262.txt
0000816153,S000015648,THORNBURG INVESTMENT TRUST,Thornburg International Growth Fund,1561548278.28,2498706.82,55.25,data/xml/9263.txt
0000816153,S000011851,THORNBURG INVESTMENT TRUST,Thornburg Investment Income Builder Fund,14863499745.77,122007505.76,2259115.49,data/xml/9264.txt
0000816153,S000020097,THORNBURG INVESTMENT TRUST,Thornburg Strategic Income Fund,1638194496.73,10998253.49,267184.93,data/xml/9265.txt
0000816153,S000043670,THORNBURG INVESTMENT TRUST,Thornburg Low Duration Income Fund,32478718.08,135644.21,0.0,data/xml/9266.txt
0000816153,S000011850,THORNBURG INVESTMENT TRUST,Thornburg Core Growth Fund,621211663.8,1286725.43,0.0,data/xml/9267.txt
0000816153,S000025152,THORNBURG INVESTMENT TRUST,Thornburg Strategic Municipal Income Fund,311745506.51,3400673.69,1470193.25,data/xml/9268.txt
0000816153,S000027135,THORNBURG INVESTMENT TRUST,Thornburg Developing World Fund,927131327.88,3565372.52,19.27,data/xml/9269.txt
0001413594,S000061521,Aberdeen Funds,Aberdeen Realty Income & Growth Fund,71223283.32,80377.15,0.0,data/xml/927.txt
0000816153,S000011848,THORNBURG INVESTMENT TRUST,Thornburg New York Intermediate Municipal Fund,47759430.34,1056054.69,161873.54,data/xml/9270.txt
0000816153,S000050704,THORNBURG INVESTMENT TRUST,Thornburg Better World International Fund,78235008.05,237872.15,29.99,data/xml/9271.txt
0000816153,S000056004,THORNBURG INVESTMENT TRUST,Thornburg Long/Short Equity Fund,379664585.38,168350416.96,122459176.38,data/xml/9272.txt
0000816153,S000051223,THORNBURG INVESTMENT TRUST,Thornburg Capital Management Fund,1088120853.57,1773391.61,37780.57,data/xml/9273.txt
0000816153,S000043669,THORNBURG INVESTMENT TRUST,Thornburg Low Duration Municipal Fund,230939587.85,966583.88,79934.02,data/xml/9274.txt
0000816153,S000064930,THORNBURG INVESTMENT TRUST,Thornburg Summit Fund,40313916.47,3403332.28,76048.79,data/xml/9275.txt
0000811869,S000001341,Thrivent Mutual Funds,THRIVENT DIVERSIFIED INCOME PLUS FUND,1167541149.25,90210282.92,2841227.92,data/xml/9276.txt
0000811869,S000056339,Thrivent Mutual Funds,THRIVENT MULTIDIMENSIONAL INCOME FUND,20630225.42,133117.45,29920.16,data/xml/9277.txt
0000811869,S000061361,Thrivent Mutual Funds,THRIVENT HIGH INCOME MUNICIPAL BOND FUND,18824660.96,673794.65,4467.39,data/xml/9278.txt
0000811869,S000028848,Thrivent Mutual Funds,THRIVENT GOVERNMENT BOND FUND,69226351.9,14539927.85,0.0,data/xml/9279.txt
0001413594,S000025402,Aberdeen Funds,Aberdeen International Small Cap Fund (formerly Aberdeen Global Small Cap Fund),124219284.28,214311.74,2928.19,data/xml/928.txt
0000811869,S000000701,Thrivent Mutual Funds,THRIVENT BALANCED INCOME PLUS FUND,422674864.04,20331115.12,399175.9,data/xml/9280.txt
0000811869,S000020867,Thrivent Mutual Funds,THRIVENT INTERNATIONAL ALLOCATION FUND,916559240.24,10662572.52,2431687.64,data/xml/9281.txt
0000811869,S000001365,Thrivent Mutual Funds,THRIVENT GLOBAL STOCK FUND,1836228932.61,28805207.81,0.0,data/xml/9282.txt
0000811869,S000001361,Thrivent Mutual Funds,THRIVENT INCOME FUND,1033753121.22,84972309.13,3264.22,data/xml/9283.txt
0000811869,S000001352,Thrivent Mutual Funds,THRIVENT HIGH YIELD FUND,822741463.92,13812437.61,56086.42,data/xml/9284.txt
0000811869,S000000700,Thrivent Mutual Funds,THRIVENT AGGRESSIVE ALLOCATION FUND,1513644854.52,44364958.48,0.0,data/xml/9285.txt
0000811869,S000056338,Thrivent Mutual Funds,THRIVENT LOW VOLATILITY EQUITY FUND,35374762.8,6196935.41,9556.7,data/xml/9286.txt
0000811869,S000001366,Thrivent Mutual Funds,THRIVENT LARGE CAP VALUE FUND,1157631567.15,2093138.9,0.0,data/xml/9287.txt
0000811869,S000001362,Thrivent Mutual Funds,THRIVENT LARGE CAP GROWTH FUND,1203084610.0,3352965.23,0.0,data/xml/9288.txt
0000811869,S000000702,Thrivent Mutual Funds,THRIVENT OPPORTUNITY INCOME PLUS FUND,898419469.48,151893258.28,1363241.38,data/xml/9289.txt
0001413594,S000020313,Aberdeen Funds,Aberdeen Intermediate Municipal Income Fund (formerly Aberdeen Tax-Free Income Fund),72378464.38,1086115.24,0.0,data/xml/929.txt
0000811869,S000000702,Thrivent Mutual Funds,THRIVENT OPPORTUNITY INCOME PLUS FUND,898419469.48,151893258.28,1363241.38,data/xml/9290.txt
0000811869,S000001358,Thrivent Mutual Funds,THRIVENT SMALL CAP STOCK FUND,686542522.92,1798802.85,0.0,data/xml/9291.txt
0000811869,S000001346,Thrivent Mutual Funds,THRIVENT MODERATE ALLOCATION FUND,3097601658.37,317452601.57,0.0,data/xml/9292.txt
0000811869,S000001367,Thrivent Mutual Funds,THRIVENT LIMITED MATURITY BOND FUND,1168031514.81,81146490.36,0.0,data/xml/9293.txt
0000811869,S000001345,Thrivent Mutual Funds,THRIVENT MID CAP STOCK FUND,2347187976.71,2026404.45,0.0,data/xml/9294.txt
0000811869,S000061362,Thrivent Mutual Funds,THRIVENT SMALL CAP GROWTH FUND,9970416.06,14866.26,123.6,data/xml/9295.txt
0000811869,S000001350,Thrivent Mutual Funds,THRIVENT MUNICIPAL BOND FUND,1577405631.55,6647355.47,2429.06,data/xml/9296.txt
0000811869,S000001347,Thrivent Mutual Funds,THRIVENT MODERATELY AGGRESSIVE ALLOCATION FUND,3375472758.49,212027936.31,0.0,data/xml/9297.txt
0000790166,S000001432,Thrivent Series Funds Inc.,THRIVENT BALANCED INCOME PLUS PORTFOLIO ,461674838.1,16376692.22,888568.06,data/xml/9298.txt
0000790166,S000001420,Thrivent Series Funds Inc.,THRIVENT MID CAP STOCK PORTFOLIO,1929904149.46,8380855.99,0.0,data/xml/9299.txt
0000029292,S000010080,AB RELATIVE VALUE FUND INC.,AB RELATIVE VALUE FUND INC.,1812317146.74,3674212.17,0.0,data/xml/93.txt
0000790166,S000021867,Thrivent Series Funds Inc.,THRIVENT PARTNER HEALTHCARE PORTFOLIO,245625907.26,432357.55,1833.96,data/xml/9300.txt
0000790166,S000021859,Thrivent Series Funds Inc.,THRIVENT INTERNATIONAL ALLOCATION PORTFOLIO,1925590734.23,3325242.36,2556608.54,data/xml/9301.txt
0000790166,S000001428,Thrivent Series Funds Inc.,THRIVENT LARGE CAP VALUE PORTFOLIO,1768646161.05,1092874.23,148368.2,data/xml/9302.txt
0000790166,S000001439,Thrivent Series Funds Inc.,THRIVENT OPPORTUNITY INCOME PLUS PORTFOLIO,251341753.89,30301351.94,1087021.1,data/xml/9303.txt
0000790166,S000001430,Thrivent Series Funds Inc.,THRIVENT LARGE CAP INDEX PORTFOLIO,1227497735.51,326868.18,11564.6,data/xml/9304.txt
0000790166,S000057371,Thrivent Series Funds Inc.,THRIVENT MULTIDIMENSIONAL INCOME PORTFOLIO,25885942.02,1012522.48,36026.46,data/xml/9305.txt
0000790166,S000001445,Thrivent Series Funds Inc.,THRIVENT SMALL CAP STOCK PORTFOLIO,636693359.53,531241.94,0.0,data/xml/9306.txt
0000790166,S000061813,Thrivent Series Funds Inc.,THRIVENT SMALL CAP GROWTH PORTFOLIO,22810739.5,687087.21,633.18,data/xml/9307.txt
0000790166,S000001446,Thrivent Series Funds Inc.,THRIVENT SMALL CAP INDEX PORTFOLIO,644207581.22,3634364.85,0.0,data/xml/9308.txt
0000790166,S000001434,Thrivent Series Funds Inc.,THRIVENT DIVERSIFIED INCOME PLUS PORTFOLIO ,882269655.13,63456955.15,2143898.64,data/xml/9309.txt
0001597934,S000056195,Aberdeen Standard Investments ETFs,Aberdeen Standard Bloomberg WTI Crude Oil Strategy K-1 Free ETF,3949886.46,3398.01,3597.86,data/xml/931.txt
0000790166,S000001426,Thrivent Series Funds Inc.,THRIVENT PARTNER GROWTH STOCK PORTFOLIO,267305116.52,525051.51,3832.28,data/xml/9310.txt
0000790166,S000001438,Thrivent Series Funds Inc.,THRIVENT MODERATE ALLOCATION PORTFOLIO ,11053760971.12,596085777.03,895696.82,data/xml/9311.txt
0000790166,S000001433,Thrivent Series Funds Inc.,THRIVENT HIGH YIELD PORTFOLIO,895245241.33,5371257.8,1030428.74,data/xml/9312.txt
0000790166,S000001429,Thrivent Series Funds Inc.,THRIVENT GLOBAL STOCK PORTFOLIO,1187459303.83,4214488.34,0.0,data/xml/9313.txt
0000790166,S000001437,Thrivent Series Funds Inc.,THRIVENT LIMITED MATURITY BOND PORTFOLIO,979018986.16,29977971.94,3916146.92,data/xml/9314.txt
0000790166,S000001423,Thrivent Series Funds Inc.,THRIVENT ALL CAP PORTFOLIO,120851377.6,88295.52,0.0,data/xml/9315.txt
0000790166,S000001416,Thrivent Series Funds Inc.,THRIVENT AGGRESSIVE ALLOCATION PORTFOLIO,1576005839.75,22539616.9,0.0,data/xml/9316.txt
0000790166,S000001421,Thrivent Series Funds Inc.,THRIVENT MID CAP INDEX PORTFOLIO,495720475.26,1038917.04,3347023.48,data/xml/9317.txt
0000790166,S000001427,Thrivent Series Funds Inc.,THRIVENT MODERATELY AGGRESSIVE ALLOCATION PORTFOLIO,6976941276.62,228554428.0,0.0,data/xml/9318.txt
0000790166,S000001435,Thrivent Series Funds Inc.,THRIVENT INCOME PORTFOLIO,1757272399.09,91916476.72,533484.26,data/xml/9319.txt
0001597934,S000056192,Aberdeen Standard Investments ETFs,Aberdeen Standard Bloomberg All Commodity Strategy K-1 Free ETF,176675617.74,84283.62,0.3,data/xml/932.txt
0000790166,S000021862,Thrivent Series Funds Inc.,THRIVENT PARTNER EMERGING MARKETS EQUITY PORTFOLIO,92768562.85,402712.96,136617.92,data/xml/9320.txt
0000790166,S000057370,Thrivent Series Funds Inc.,THRIVENT LOW VOLATILITY EQUITY PORTFOLIO,43041037.15,29947.48,909.9,data/xml/9321.txt
0000790166,S000001436,Thrivent Series Funds Inc.,THRIVENT GOVERNMENT BOND PORTFOLIO ,215773903.69,32616137.9,0.0,data/xml/9322.txt
0000790166,S000001431,Thrivent Series Funds Inc.,THRIVENT REAL ESTATE SECURITIES PORTFOLIO,198745243.76,442336.75,0.0,data/xml/9323.txt
0000790166,S000001424,Thrivent Series Funds Inc.,THRIVENT LARGE CAP GROWTH PORTFOLIO,1490343756.89,3771755.87,2275.22,data/xml/9324.txt
0000790166,S000001441,Thrivent Series Funds Inc.,THRIVENT MODERATELY CONSERVATIVE ALLOCATION PORTFOLIO,5768777467.55,455123027.37,1047533.5,data/xml/9325.txt
0000923524,S000005098,TIAA Separate Account VA-1,TIAA Separate Account VA-1 - Stock Index Account,1111862526.0,6056747.0,0.0,data/xml/9326.txt
